restaurant,items,price,date
McDonald's (Kalyan Shelar),McVeggie,173.0,2019-04-24
McDonald's (Dahisar Link Road),McVeggie,173.0,2019-04-24
McDonald's (Dahisar Link Road),Chatpata Naan - Kebab,149.0,2019-04-24
McDonald's (Fun Republic),Wheat Bun Meals,298.0,2019-04-24
McDonald's (Fun Republic),Mexican McAlooTikki,186.0,2019-04-24
McDonald's (Kalina),McAloo Tikki,120.0,2019-04-24
McDonald's (Kalina),Pizza McPuff,117.0,2019-04-24
McDonald's (Borivali),McChicken,186.0,2019-04-24
McDonald's (Borivali),McVeggie,173.0,2019-04-24
McDonald's (Unity Heights),Chatpata Naan - Kebab,149.0,2019-04-24
McDonald's (Unity Heights),Chicken Strips,251.0,2019-04-24
McDonald's (Kalyan Shelar),Chatpata Naan - Kebab,149.0,2019-04-24
McDonald's (Kalyan Shelar),Chicken Strips,251.0,2019-04-24
McDonald's (Dahisar Link Road),Chicken Strips,251.0,2019-04-24
McDonald's (Dahisar Link Road),Wheat Bun Happy Meals,196.0,2019-04-24
McDonald's (Fun Republic),American Cheese Supreme - Chicken,186.0,2019-04-24
McDonald's (Fun Republic),McChicken,186.0,2019-04-24
McDonald's (Kalina),Sharing Pack 3,524.0,2019-04-24
McDonald's (Kalina),Sharing Pack 2,390.0,2019-04-24
McDonald's (Borivali),Chatpata Naan - Kebab,149.0,2019-04-24
McDonald's (Borivali),Chicken Strips,251.0,2019-04-24
McDonald's (Unity Heights),Wheat Bun Happy Meals,196.0,2019-04-24
McDonald's (Unity Heights),Chatpata Naan - Aloo,135.0,2019-04-24
McDonald's (Kalyan Shelar),Wheat Bun Happy Meals,196.0,2019-04-24
McDonald's (Kalyan Shelar),Chatpata Naan - Aloo,135.0,2019-04-24
McDonald's (Dahisar Link Road),Chatpata Naan - Aloo,135.0,2019-04-24
McDonald's (Dahisar Link Road),McAloo Tikki,120.0,2019-04-24
McDonald's (Fun Republic),American Cheese Supreme - Veg,201.0,2019-04-24
McDonald's (Fun Republic),McVeggie,173.0,2019-04-24
McDonald's (Kalina),Rice Bowls,159.0,2019-04-24
McDonald's (Kalina),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Borivali),Wheat Bun Happy Meals,196.0,2019-04-24
McDonald's (Borivali),Chatpata Naan - Aloo,135.0,2019-04-24
McDonald's (Unity Heights),McAloo Tikki,120.0,2019-04-24
McDonald's (Unity Heights),Masala Wedges,182.0,2019-04-24
McDonald's (Kalyan Shelar),McAloo Tikki,120.0,2019-04-24
McDonald's (Kalyan Shelar),Masala Wedges,182.0,2019-04-24
McDonald's (Dahisar Link Road),Masala Wedges,182.0,2019-04-24
McDonald's (Dahisar Link Road),Pizza McPuff,117.0,2019-04-24
McDonald's (Fun Republic),Chicken Strips,251.0,2019-04-24
McDonald's (Fun Republic),Wheat Bun Happy Meals,196.0,2019-04-24
McDonald's (Kalina),Rice Meals,297.0,2019-04-24
McDonald's (Kalina),Smoothies,223.0,2019-04-24
McDonald's (Borivali),McAloo Tikki,120.0,2019-04-24
McDonald's (Borivali),Masala Wedges,182.0,2019-04-24
McDonald's (Unity Heights),Pizza McPuff,117.0,2019-04-24
McDonald's (Unity Heights),Sharing Pack 3,524.0,2019-04-24
McDonald's (Kalyan Shelar),Pizza McPuff,117.0,2019-04-24
McDonald's (Kalyan Shelar),Sharing Pack 3,524.0,2019-04-24
McDonald's (Dahisar Link Road),Sharing Pack 3,524.0,2019-04-24
McDonald's (Dahisar Link Road),Sharing Pack 2,390.0,2019-04-24
McDonald's (Fun Republic),McAloo Tikki,120.0,2019-04-24
McDonald's (Fun Republic),Pizza McPuff,117.0,2019-04-24
McDonald's (Kalina),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Kalina),McCafe Frappe,211.0,2019-04-24
McDonald's (Borivali),Pizza McPuff,117.0,2019-04-24
McDonald's (Borivali),Sharing Pack 3,524.0,2019-04-24
McDonald's (Unity Heights),Sharing Pack 2,390.0,2019-04-24
McDonald's (Unity Heights),Rice Bowls,159.0,2019-04-24
McDonald's (Kalyan Shelar),Sharing Pack 2,390.0,2019-04-24
McDonald's (Kalyan Shelar),Rice Bowls,159.0,2019-04-24
McDonald's (Dahisar Link Road),Rice Bowls,159.0,2019-04-24
McDonald's (Dahisar Link Road),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Fun Republic),Masala Wedges,182.0,2019-04-24
McDonald's (Fun Republic),Chatpata Naan - Kebab,149.0,2019-04-24
McDonald's (Kalina),McCafe Pastries,201.0,2019-04-24
McDonald's (Kalina),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Borivali),Sharing Pack 2,390.0,2019-04-24
McDonald's (Borivali),Rice Bowls,159.0,2019-04-24
McDonald's (Unity Heights),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Unity Heights),Rice Meals,297.0,2019-04-24
McDonald's (Kalyan Shelar),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Kalyan Shelar),Rice Meals,297.0,2019-04-24
McDonald's (Dahisar Link Road),Rice Meals,297.0,2019-04-24
McDonald's (Dahisar Link Road),Smoothies,223.0,2019-04-24
McDonald's (Fun Republic),Chatpata Naan - Aloo,135.0,2019-04-24
McDonald's (Kalina),Share Shakes,148.0,2019-04-24
McDonald's (Kalina),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Borivali),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Borivali),Rice Meals,297.0,2019-04-24
McDonald's (Unity Heights),Smoothies,223.0,2019-04-24
McDonald's (Unity Heights),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Kalyan Shelar),Smoothies,223.0,2019-04-24
McDonald's (Kalyan Shelar),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Dahisar Link Road),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Frappe,211.0,2019-04-24
McDonald's (Fun Republic),Sharing Pack 3,524.0,2019-04-24
McDonald's (Fun Republic),Sharing Pack 2,390.0,2019-04-24
McDonald's (Kalina),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Kalina),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Borivali),Smoothies,223.0,2019-04-24
McDonald's (Borivali),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Unity Heights),McCafe Frappe,211.0,2019-04-24
McDonald's (Unity Heights),McCafe Pastries,201.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Frappe,211.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Pastries,201.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Pastries,201.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Fun Republic),Rice Bowls,159.0,2019-04-24
McDonald's (Kalina),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Kalina),Chocolate Based,185.0,2019-04-24
McDonald's (Borivali),McCafe Frappe,211.0,2019-04-24
McDonald's (Borivali),McCafe Pastries,201.0,2019-04-24
McDonald's (Unity Heights),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Unity Heights),Share Shakes,148.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Kalyan Shelar),Share Shakes,148.0,2019-04-24
McDonald's (Dahisar Link Road),Share Shakes,148.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Fun Republic),Rice Bowl Combos,198.0,2019-04-24
McDonald's (Fun Republic),Rice Meals,297.0,2019-04-24
McDonald's (Kalina),Hot Tea,150.0,2019-04-24
McDonald's (Borivali),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Borivali),Share Shakes,148.0,2019-04-24
McDonald's (Unity Heights),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Unity Heights),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Fun Republic),Smoothies,223.0,2019-04-24
McDonald's (Fun Republic),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Kalina),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Kalina),Hot Coffee,156.0,2019-04-24
McDonald's (Borivali),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Borivali),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Unity Heights),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Unity Heights),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Fun Republic),McCafe Frappe,211.0,2019-04-24
McDonald's (Fun Republic),McCafe Pastries,201.0,2019-04-24
McDonald's (Kalina),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Kalina),Iced splash,94.0,2019-04-24
McDonald's (Borivali),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Borivali),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Unity Heights),Chocolate Based,185.0,2019-04-24
McDonald's (Unity Heights),Hot Coffee,156.0,2019-04-24
McDonald's (Kalyan Shelar),Chocolate Based,185.0,2019-04-24
McDonald's (Kalyan Shelar),Hot Coffee,156.0,2019-04-24
McDonald's (Dahisar Link Road),Chocolate Based,185.0,2019-04-24
McDonald's (Dahisar Link Road),Hot Coffee,156.0,2019-04-24
McDonald's (Fun Republic),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Fun Republic),Share Shakes,148.0,2019-04-24
McDonald's (Kalina),Smoothie,223.0,2019-04-24
McDonald's (Kalina),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Borivali),Chocolate Based,185.0,2019-04-24
McDonald's (Borivali),Hot Coffee,156.0,2019-04-24
McDonald's (Unity Heights),Hot Tea,150.0,2019-04-24
McDonald's (Unity Heights),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Kalyan Shelar),Hot Tea,150.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Dahisar Link Road),Hot Tea,150.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Fun Republic),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Fun Republic),McCafe Lemon Ice Tea,135.0,2019-04-24
McDonald's (Kalina),McCafe Frappe,211.0,2019-04-24
McDonald's (Kalina),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Borivali),Hot Tea,150.0,2019-04-24
McDonald's (Borivali),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Unity Heights),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Unity Heights),Iced splash,94.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Kalyan Shelar),Iced splash,94.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Dahisar Link Road),Iced splash,94.0,2019-04-24
McDonald's (Fun Republic),McCafe Green Apple Tea,135.0,2019-04-24
McDonald's (Fun Republic),McCafe Strawberry Ice Tea,135.0,2019-04-24
McDonald's (Kalina),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Kalina),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Borivali),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Unity Heights),Smoothie,223.0,2019-04-24
McDonald's (Unity Heights),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Kalyan Shelar),Smoothie,223.0,2019-04-24
McDonald's (Kalyan Shelar),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Dahisar Link Road),Smoothie,223.0,2019-04-24
McDonald's (Dahisar Link Road),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Fun Republic),McCafe Slice Cakes,105.0,2019-04-24
McDonald's (Kalina),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Kalina),Shakes,131.0,2019-04-24
McDonald's (Borivali),Iced splash,94.0,2019-04-24
McDonald's (Borivali),Smoothie,223.0,2019-04-24
McDonald's (Unity Heights),McCafe Frappe,211.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Frappe,211.0,2019-04-24
McDonald's (Kalyan Shelar),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Frappe,211.0,2019-04-24
McDonald's (Fun Republic),Chocolate Based,185.0,2019-04-24
McDonald's (Fun Republic),Hot Coffee,156.0,2019-04-24
McDonald's (Kalina),Coke,83.0,2019-04-24
McDonald's (Kalina),Fanta,83.0,2019-04-24
McDonald's (Borivali),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Borivali),McCafe Frappe,211.0,2019-04-24
McDonald's (Unity Heights),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Unity Heights),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Dahisar Link Road),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Fun Republic),Hot Tea,150.0,2019-04-24
McDonald's (Fun Republic),McCafe Hot coffee,185.0,2019-04-24
McDonald's (Kalina),Sprite,83.0,2019-04-24
McDonald's (Kalina),Thums Up,83.0,2019-04-24
McDonald's (Borivali),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Borivali),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Unity Heights),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Unity Heights),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Kalyan Shelar),Shakes,131.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Fun Republic),Iced splash,94.0,2019-04-24
McDonald's (Fun Republic),Smoothie,223.0,2019-04-24
McDonald's (Kalina),Diet Coke,57.0,2019-04-24
McDonald's (Kalina),Schweppes Water,38.0,2019-04-24
McDonald's (Borivali),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Borivali),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Unity Heights),Shakes,131.0,2019-04-24
McDonald's (Unity Heights),Fruit Splash,94.0,2019-04-24
McDonald's (Kalyan Shelar),Fruit Splash,94.0,2019-04-24
McDonald's (Kalyan Shelar),Coke,83.0,2019-04-24
McDonald's (Dahisar Link Road),Shakes,131.0,2019-04-24
McDonald's (Dahisar Link Road),Fruit Splash,94.0,2019-04-24
McDonald's (Fun Republic),Double Chocolate Frappe,221.0,2019-04-24
McDonald's (Fun Republic),McCafe Frappe,211.0,2019-04-24
McDonald's (Kalina),Fruit Splash,94.0,2019-04-24
McDonald's (Kalina),McNuggets,314.0,2019-04-24
McDonald's (Borivali),Shakes,131.0,2019-04-24
McDonald's (Borivali),Fruit Splash,94.0,2019-04-24
McDonald's (Unity Heights),Coke,83.0,2019-04-24
McDonald's (Unity Heights),Fanta,83.0,2019-04-24
McDonald's (Kalyan Shelar),Fanta,83.0,2019-04-24
McDonald's (Kalyan Shelar),Sprite,83.0,2019-04-24
McDonald's (Dahisar Link Road),Coke,83.0,2019-04-24
McDonald's (Dahisar Link Road),Fanta,83.0,2019-04-24
McDonald's (Fun Republic),McCafe Classic Coffee,173.0,2019-04-24
McDonald's (Fun Republic),McCafe Ice Coffee,146.0,2019-04-24
McDonald's (Kalina),Chicken Strips,173.0,2019-04-24
McDonald's (Kalina),Masala Wedges,104.0,2019-04-24
McDonald's (Borivali),Coke,83.0,2019-04-24
McDonald's (Borivali),Fanta,83.0,2019-04-24
McDonald's (Unity Heights),Sprite,83.0,2019-04-24
McDonald's (Unity Heights),Thums Up,83.0,2019-04-24
McDonald's (Kalyan Shelar),Thums Up,83.0,2019-04-24
McDonald's (Kalyan Shelar),Diet Coke,57.0,2019-04-24
McDonald's (Dahisar Link Road),Sprite,83.0,2019-04-24
McDonald's (Fun Republic),McCafe Ice Tea,135.0,2019-04-24
McDonald's (Fun Republic),Shakes,131.0,2019-04-24
McDonald's (Kalina),Piri piri,21.0,2019-04-24
McDonald's (Kalina),Veg Dips,14.0,2019-04-24
McDonald's (Borivali),Sprite,83.0,2019-04-24
McDonald's (Borivali),Thums Up,83.0,2019-04-24
McDonald's (Unity Heights),Diet Coke,57.0,2019-04-24
McDonald's (Unity Heights),Schweppes Water,38.0,2019-04-24
McDonald's (Kalyan Shelar),Schweppes Water,38.0,2019-04-24
McDonald's (Kalyan Shelar),,292.0,2019-04-24
McDonald's (Dahisar Link Road),Thums Up,83.0,2019-04-24
McDonald's (Dahisar Link Road),Diet Coke,57.0,2019-04-24
McDonald's (Fun Republic),Fruit Splash,94.0,2019-04-24
McDonald's (Fun Republic),Coke,83.0,2019-04-24
McDonald's (Kalina),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Kalina),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Borivali),Diet Coke,57.0,2019-04-24
McDonald's (Borivali),Schweppes Water,38.0,2019-04-24
McDonald's (Unity Heights),McNuggets,292.0,2019-04-24
McDonald's (Unity Heights),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Kalyan Shelar),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Kalyan Shelar),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Dahisar Link Road),Schweppes Water,38.0,2019-04-24
McDonald's (Dahisar Link Road),,292.0,2019-04-24
McDonald's (Fun Republic),Fanta,83.0,2019-04-24
McDonald's (Fun Republic),Sprite,83.0,2019-04-24
McDonald's (Kalina),Fries,101.0,2019-04-24
McDonald's (Kalina),Pizza McPuff,39.0,2019-04-24
McDonald's (Borivali),,292.0,2019-04-24
McDonald's (Borivali),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Unity Heights),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Unity Heights),Chicken Strips,173.0,2019-04-24
McDonald's (Kalyan Shelar),Chicken Strips,173.0,2019-04-24
McDonald's (Kalyan Shelar),Fries,101.0,2019-04-24
McDonald's (Dahisar Link Road),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Dahisar Link Road),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Fun Republic),Thums Up,83.0,2019-04-24
McDonald's (Fun Republic),Diet Coke,57.0,2019-04-24
McDonald's (Kalina),McCafe Pastry,201.0,2019-04-24
McDonald's (Kalina),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Borivali),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Borivali),Chicken Strips,173.0,2019-04-24
McDonald's (Unity Heights),Fries,101.0,2019-04-24
McDonald's (Unity Heights),Masala Wedges,104.0,2019-04-24
McDonald's (Kalyan Shelar),Masala Wedges,104.0,2019-04-24
McDonald's (Kalyan Shelar),Pizza McPuff,39.0,2019-04-24
McDonald's (Dahisar Link Road),Chicken Strips,173.0,2019-04-24
McDonald's (Dahisar Link Road),Fries,101.0,2019-04-24
McDonald's (Fun Republic),Schweppes Water,38.0,2019-04-24
McDonald's (Kalina),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Borivali),Fries,101.0,2019-04-24
McDonald's (Borivali),Masala Wedges,104.0,2019-04-24
McDonald's (Unity Heights),Pizza McPuff,39.0,2019-04-24
McDonald's (Kalyan Shelar),Piri piri,21.0,2019-04-24
McDonald's (Kalyan Shelar),Veg Dips,14.0,2019-04-24
McDonald's (Dahisar Link Road),Masala Wedges,104.0,2019-04-24
McDonald's (Dahisar Link Road),Pizza McPuff,39.0,2019-04-24
McDonald's (Fun Republic),Oreo Cookie & Cream Shake,179.0,2019-04-24
McDonald's (Fun Republic),,292.0,2019-04-24
McDonald's (Kalina),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Kalina),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Borivali),Pizza McPuff,39.0,2019-04-24
McDonald's (Borivali),Piri piri,21.0,2019-04-24
McDonald's (Unity Heights),Piri piri,21.0,2019-04-24
McDonald's (Unity Heights),Veg Dips,14.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Pastry,201.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Dahisar Link Road),Piri piri,21.0,2019-04-24
McDonald's (Dahisar Link Road),Veg Dips,14.0,2019-04-24
McDonald's (Fun Republic),Mexican cheesy Fries,111.0,2019-04-24
McDonald's (Fun Republic),Chicken Strips,173.0,2019-04-24
McDonald's (Kalina),McFlurry Choco Crunch,98.0,2019-04-24
McDonald's (Kalina),McFlurry Oreo,98.0,2019-04-24
McDonald's (Borivali),Veg Dips,14.0,2019-04-24
McDonald's (Borivali),McCafe Pastry,201.0,2019-04-24
McDonald's (Unity Heights),McCafe Pastry,201.0,2019-04-24
McDonald's (Unity Heights),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Kalyan Shelar),McCafe Muffins,103.0,2019-04-24
McDonald's (Kalyan Shelar),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Pastry,201.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Fun Republic),Pizza McPuff,39.0,2019-04-24
McDonald's (Fun Republic),Masala Wedges,104.0,2019-04-24
McDonald's (Kalina),McCafe Muffins,103.0,2019-04-24
McDonald's (Borivali),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Borivali),McCafe Muffins,103.0,2019-04-24
McDonald's (Unity Heights),McCafe Muffins,103.0,2019-04-24
McDonald's (Unity Heights),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Kalyan Shelar),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Kalyan Shelar),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Dahisar Link Road),McCafe Muffins,103.0,2019-04-24
McDonald's (Dahisar Link Road),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Fun Republic),Piri piri,21.0,2019-04-24
McDonald's (Fun Republic),Salsa Cheesy Masala Wedges,114.0,2019-04-24
McDonald's (Borivali),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Borivali),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Unity Heights),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Unity Heights),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Kalyan Shelar),McFlurry Choco Crunch,98.0,2019-04-24
McDonald's (Kalyan Shelar),McFlurry Oreo,98.0,2019-04-24
McDonald's (Dahisar Link Road),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Dahisar Link Road),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Fun Republic),Fries,101.0,2019-04-24
McDonald's (Fun Republic),Veg Dips,14.0,2019-04-24
McDonald's (Borivali),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Borivali),McFlurry Choco Crunch,98.0,2019-04-24
McDonald's (Unity Heights),McFlurry Choco Crunch,98.0,2019-04-24
McDonald's (Unity Heights),McFlurry Oreo,98.0,2019-04-24
McDonald's (Dahisar Link Road),McFlurry Choco Crunch,98.0,2019-04-24
McDonald's (Dahisar Link Road),McFlurry Oreo,98.0,2019-04-24
McDonald's (Fun Republic),McCafe Pastry,201.0,2019-04-24
McDonald's (Fun Republic),McCafe Slice Cake,105.0,2019-04-24
McDonald's (Borivali),McFlurry Oreo,98.0,2019-04-24
McDonald's (Fun Republic),McCafe Muffins,103.0,2019-04-24
McDonald's (Fun Republic),Black Forest McFlurry,119.0,2019-04-24
McDonald's (Fun Republic),Soft Serve Hot Fudge,75.0,2019-04-24
McDonald's (Fun Republic),Soft Serve Strawberry,75.0,2019-04-24
McDonald's (Fun Republic),McFlurry Choco Crunch,98.0,2019-04-24
